id,K_D_gmax,KV3_1_gmax,KV2_FAST_gmax,KV1_4_gmax,KV4_2_gmax,K_M_gmax,SK_gmax,NA_T_AX_gmax,NA_T_SD_gmax,NA_P_gmax,CA_LVA_gmax,CA_HVA_gmax,IH_gmax,n_spikes,spike_freq,isi_skewness,cma_n_bursts,cma_burst
1688,0.0290668,1.45734,0,0,0.0509077,0.0186865,0.00297932,42.8701,2.58615,1.97025,0.223724,0,0.000783158,618,123.6,-0.706014,0,0
1689,0.0295052,1.33105,0.00435051,0,0.0132967,0.0027192,0,21.3284,1.97667,0.649229,0.00297201,0.00124368,0,502,100.4,0.201044,0,0
1690,0.0112386,2.62424,0,0,0,0.130402,0.089644,31.06,1.25873,1.06724,0.00736916,0.168289,0.000196294,117,23.4,4.06607,9,1
1691,0.201051,2.36387,0.157475,0.440457,0.023475,0.00732161,0.0718051,48.8685,3.54389,2.26096,0.00557695,0.1952,0.000424949,78,15.6,5.6036,0,0
1692,0.0230786,0.196508,0,0.823449,0.0562536,0.014456,0,47.2312,2.85753,0.953758,0.0841516,0,0.0373223,171,34.2,-0.737426,0,0
1693,0.124268,0.848866,0.11948,0.979793,0.00485939,0.00960656,0.0110988,22.5442,1.20918,0.90432,0.237338,0.00122877,0.000150591,150,30,-0.398749,0,0
1694,0.250903,0.252721,0,0,0.00142261,0.00518475,0,13.4531,1.09094,0.17416,0.0769525,0.00334292,0.00557594,229,45.8,-0.110823,0,0
1695,0.115371,0.569848,0.0020831,0.00197439,0.00321753,0,0.0567244,47.9413,2.31427,1.05474,0.673957,0,0.00655568,1188,237.6,0.519933,0,0
1696,0.264452,0.0107245,0.00566106,0.00355245,0,0.0265978,0.037081,12.9942,0.382221,0.154385,0.0238417,0,0.0114352,490,98,0.277804,0,0
1697,0.432421,0.0612488,0.0374867,0.00306708,0.0980222,0.0254384,0,11.5619,0.643836,0.112512,0.0108714,0.114249,0.000191775,117,23.4,2.20566,0,0
1698,0.0133535,0.640186,0.00149737,0,0,0.065279,0.000774171,20.772,1.35185,0.313989,0.093522,0.0287575,0,112,22.4,0.0732568,0,0
1699,0.0384039,0.634227,0,0.00769609,0,0.0639506,0,26.8353,2.08804,0.025073,0.0636292,0.00605339,0.00458929,237,47.4,-11.4028,0,0
1700,0.0469716,0.222054,0,0.00105166,0.151804,0.00236925,0.00190354,47.3615,1.41923,0.39576,0.0391367,0.00989252,0.00112649,134,26.8,0.0364361,0,0
1701,0.246133,2.7823,0.0036694,0.139736,0.186434,0,0.000450535,37.0306,3.04267,0.402502,0.0733746,0.665905,0.000319686,366,73.2,0.11888,0,0
1702,0.234842,3.91815,0.0880977,0.160977,0.314088,0.00464114,0.0106822,28.0954,2.2778,1.11896,0.027425,0,0,148,29.6,-0.846755,0,0
1703,0.270802,0.0111243,0.0180712,0.00161969,0.0329424,0.00766191,0.00363983,10.5918,0.319837,0.496287,0.00290056,0,0,153,30.6,-10.9418,0,0
1704,0.941673,0.355621,0.044992,0.0409666,0,0.0047429,0,21.3337,1.89353,0.0618204,0.630632,0.0296836,0.000663303,139,27.8,-4.98325,0,0
1705,0.189945,0.753122,0.0551955,0.619061,0.0565474,0.00851951,0.00149586,37.7272,1.45235,0.916989,0.497094,0.0765754,0,247,49.4,-0.799064,0,0
1706,0.241566,0.711555,0.00612949,0.0146894,0.00241351,0.387053,0,29.3447,0.857626,1.46562,0.0138886,0.0719708,0.0504229,705,141,0.346176,0,0
1707,0.0177193,0.2646,0.00480175,0.131069,0.0859126,0,0.00161934,48.5858,2.22884,0.702604,0.365697,0.00155862,0,301,60.2,-9.20146,0,0
1708,0.158249,0.24261,0.00547633,0.309686,0.00162341,0.140887,0,11.2833,0.980269,0.0343434,0.0204905,0.0926583,0.00858724,21,4.2,3.66268,0,0
1709,0.905792,4.10287,0,0,0.00206349,0.0146403,0.0240031,38.0037,2.25956,1.78696,0.00353166,0.00107848,0,366,73.2,-0.0415559,0,0
1710,0.0444148,0.212174,0,0.00196746,0.0071526,0.00121554,0.010729,10.9484,0.87565,0.0639176,0.00489606,0,0.000191777,180,36,0.0909715,0,0
1711,0.324191,0.863452,0.0359719,0,0,0.074357,0.000115008,33.2883,0.532429,0.554635,0.288866,0.00394587,0.00395432,326,65.2,0.318388,0,0
1712,0.649909,5.15885,0,0.176356,0.109419,0,0,38.7579,3.62746,0.337865,0.0828481,0.399034,0.000125438,43,8.6,0.309155,0,0
1713,0.519978,1.01097,0.0302785,0.0746913,0.0208432,0.0145354,0.000644781,18.9845,1.35733,0.337768,0.234941,0.129955,0.00210745,611,122.2,1.65901,2,1
1714,0.11872,0.137061,0.167844,0.0281569,0,0,0.000272684,43.8429,2.59098,0.746152,0.121329,0.13278,0.00322475,137,27.4,0.485574,0,0
1715,0.0521454,2.23784,0.107466,0.00204535,0.00121611,0,0,37.8283,2.29531,0.620149,0.52857,0.0127831,0.0197838,183,36.6,-0.453925,0,0
1716,0.132633,0.418037,0.081616,0.00565333,0.156859,0.0611949,0.015867,39.6456,1.11626,1.71837,0.387141,0.00788221,0.0124519,107,21.4,-1.54607,0,0
1717,0.0141378,2.32751,0.117319,0.289865,0.00126102,0,0.0321879,21.807,1.66495,0.542173,0.0561094,0.00193504,0.000174983,184,36.8,0.0830913,0,0
1718,0.010373,0.0131504,0.00990876,0.0715233,0.045818,0.177279,0,25.2112,0.315431,1.06811,0.128175,0.140851,0.0509708,60,12,4.70347,3,1
1719,0.0257549,0.443742,0.136163,0,0.00771146,0.142504,0.000136732,27.8465,0.599205,0.892767,0.00164056,0.00378551,0.060881,134,26.8,0.130674,2,1
1720,0.0707748,2.51947,0,0,0,0.0279391,0.0210148,32.3166,2.95009,0.805093,0.00154203,0.00266502,0.000354628,146,29.2,-0.0358618,0,0
1721,0.0481823,1.49522,0,0.0817682,0,0,0.0396321,46.2403,3.62202,1.62089,0.0187511,0.00146073,0.0101838,510,102,0.00857891,0,0
1722,0.887091,0.211244,0.00359295,0.37829,0,0,0.00158755,17.6925,0.591291,0.771676,0.00337375,0.00425061,0,502,100.4,0.211061,0,0
1723,0.158218,0.320294,0.0345307,0.0154111,0,0,0.00493316,29.3724,0.996745,0.987351,0.356796,0.0330746,0.0265775,298,59.6,-0.323504,0,0
1724,0.684856,0.221728,0,0.075756,0.0570538,0.099593,0.000268413,27.4554,1.70541,1.25718,0.431576,0.36308,0,218,43.6,3.25629,0,0
1725,0.0617696,5.37901,0.00123506,0.00315855,0.00278316,0.0886971,0.000268522,42.5885,2.28373,1.58155,0.022404,0.00117205,0,595,119,0.0446399,0,0
1726,0.0622059,0.521318,0.00740744,0.0430072,0.0017227,0.0203574,0,37.0977,0.477992,0.654236,0.348135,0.00517143,0,596,119.2,0.639567,0,0
1727,0.10631,1.34851,0.00342117,0.00495521,0,0.518534,0.000212237,45.6203,2.98994,1.99181,0.0179835,0,0,826,165.2,0.624388,0,0
1728,0.0173816,0.0137437,0.0890845,0.103121,0.108962,0,0.00243294,22.5942,0.601202,0.284453,0.549561,0.0268417,0,140,28,0.124751,0,0
1729,0.030308,0.367537,0.00148595,0.00452231,0.240384,0,0.00024506,13.0051,0.70332,0.2178,0.0265223,0.00230584,0,54,10.8,-4.69879,0,0
1730,0.134433,0.0822335,0.0197138,0.200034,0.055812,0.0841686,0.000184192,35.9531,0.970805,1.46937,0.00109663,0.144178,0.000144622,250,50,-0.977431,0,0
1731,0.0567669,0.0892266,0.0496713,0.375245,0.00260806,0.178727,0,17.6772,1.50937,0.197822,0.0313121,0,0.0407095,321,64.2,0.00889962,0,0
1732,0.173767,0.149126,0.0813493,0.428853,0.0154121,0.0207927,0,45.9027,1.0569,1.32093,0.0169583,0,0,141,28.2,-1.59387,0,0
1733,0.268916,7.91088,0.00364173,0,0,0.0340688,0,44.0426,3.59895,0.176119,0.0136036,0.00769488,0.00555291,400,80,-3.22853,0,0
1734,0.266379,0.145081,0.00228229,0.245576,0.525221,0.0320123,0.000924586,33.3354,1.74676,1.36521,0.0148106,0.129974,0,92,18.4,-0.760914,0,0
1735,0.0274761,1.03893,0,0.00139475,0.00505419,0.00519794,0.0102808,39.4007,2.20165,1.44774,0.35706,0.009393,0.0330794,234,46.8,-0.36439,0,0
1736,0.715978,0.547572,0.00312363,0.0610108,0.0201578,0.00208325,0,44.969,1.17601,1.97932,0.0511952,0,0.0166662,475,95,-3.35727,0,0
1737,0.249176,0.863982,0.00256476,0.0469124,0.00694384,0.317441,0.000695196,35.2958,0.762906,1.43007,0.0125347,0.0315648,0.00369757,689,137.8,0.351803,0,0
1738,0.210364,0.113117,0.0384892,0.0015454,0.0106897,0,0.00336692,41.3599,0.713358,0.413487,0.00272638,0.0328744,0.00216553,301,60.2,3.67265,0,0
1739,0.093611,9.796,0.0839304,0.103002,0.00146745,0.00343907,0.00218749,32.8199,1.16353,0.00355031,0.676669,0,0.00231815,624,124.8,4.52055,1,1
1740,0.142493,0.78875,0.00613237,0.755599,0.0380045,0.163884,0.000237442,43.9272,0.600669,0.134904,0.780076,0.034474,0.000689924,364,72.8,-4.24613,0,0
1741,0.0147928,1.02332,0.0335662,0.70871,0.0193594,0,0.00129794,33.2879,1.98098,0.16565,0.0128611,0.00194982,0,288,57.6,4.56816,0,0
1742,0.0148757,0.0375568,0.00168286,0.0123598,0,0,0.0216526,33.9853,2.08451,1.19122,0.0190201,0,0.000112049,106,21.2,4.79973,6,1
1743,0.019482,0.678757,0.00841159,0,0,0.112577,0,44.9894,3.31875,1.62617,0.00277703,0,0.00276881,301,60.2,-0.751061,0,0
1744,0.28107,0.141864,0.00223377,0.0108916,0.226651,0,0.0129451,38.6876,3.41612,1.18364,0.0013643,0.0146225,0.00100764,100,20,-0.0184457,0,0
1745,0.542405,0.0312209,0.0765522,0,0.00401891,0.0976058,0.000262271,43.8357,4.37472,1.40213,0.278976,0,0.000135535,139,27.8,-0.542081,0,0
1746,0.0149644,2.49056,0.00528912,0.30712,0.00629259,0,0.000122469,22.5847,0.266419,0.783855,0.00125483,0,0.000399665,571,114.2,0.33841,0,0
1747,0.168095,2.98978,0,0.00331982,0,0.0146756,0.00270817,31.5863,2.03712,0.057408,0.0380159,0.00126561,0.00450105,711,142.2,0.805878,0,0
1748,0.0106432,0.0406328,0.0415631,0.0131642,0.355995,0.00294995,0.00130531,29.6316,1.94051,0.883656,0.00138481,0,0,101,20.2,-0.0426704,0,0
1749,0.0474629,0.486791,0.033827,0.88049,0.0105951,0.00837098,0.019832,25.9578,2.2943,0.0833315,0.00392816,0.0316078,0.0673339,295,59,0.227817,0,0
1750,0.128044,0.0209176,0.00815899,0,0.0525492,0.0478481,0,42.5502,3.40908,0.574744,0.00155682,0,0,392,78.4,0.295053,0,0
1751,0.175332,5.03748,0.014476,0.00133825,0.0126419,0.0851724,0.0077306,28.3122,0.496064,0.608361,0.120937,0.403453,0.0080035,115,23,-2.67821,0,0
1752,0.144248,0.059359,0.505135,0.00233636,0.00579111,0.00130795,0.00772469,31.5338,1.7094,0.438694,0.0271437,0.203373,0.0464799,78,15.6,3.20871,0,0
1753,0.296884,0.0302809,0.0599843,0.00126621,0,0.0282629,0.000822866,32.2108,2.59781,0.0791584,0.0543649,0.0165613,0.0600831,255,51,1.02528,0,0
1754,0.233918,1.26179,0,0.0171111,0.102569,0,0.00776167,26.9935,1.47652,0.14454,0.00427911,0.00136481,0,215,43,-2.42242,0,0
1755,0.757219,2.26661,0,0,0.168514,0.00168371,0.000344397,49.7688,2.51064,0.627414,0.181884,0.0267394,0.000144662,56,11.2,0.515458,0,0
1756,0.0268215,0.18791,0.0203014,0.00232572,0,0.350423,0.00258826,48.905,2.5653,1.07467,0.00184045,0.759391,0.00641836,280,56,0.371444,0,0
1757,0.0131066,0.0810534,0.0891471,0,0.00131512,0.0110253,0.0450528,32.1421,2.34451,1.00445,0.00134328,0.0214084,0,143,28.6,-0.691394,0,0
1758,0.0888198,0.0492572,0.0225697,0.07397,0.00244928,0.0814299,0.000348952,49.1731,0.840682,1.57855,0.0257742,0.0937962,0.0141132,327,65.4,0.190051,0,0
1759,0.199041,0.0139291,0.00157239,0.00650201,0.00101045,0.0770823,0.00557197,33.6864,2.21874,0.133553,0.00985506,0.0547658,0,686,137.2,0.30218,0,0
1760,0.190247,0.0880871,0.00150044,0.11686,0.104047,0.0518739,0.00340196,31.9369,0.452069,1.38809,0.371764,0.00108158,0.0295622,221,44.2,-0.954077,0,0
1761,0.0593608,0.120424,0.0878681,0.00867418,0.0336801,0,0.00608787,21.8116,1.34656,0.769705,0.583564,0,0.00432356,125,25,-0.68695,0,0
1762,0.320715,0.465398,0.00262841,0.00439959,0,0.00531511,0.000256755,39.3697,3.51224,1.55487,0.359877,0.00546609,0.00672033,673,134.6,-1.15921,0,0
1763,0.585466,0.229984,0.080655,0,0.0251544,0.00218518,0.00292403,39.8609,2.35817,0.332801,0.0196054,0.00123995,0.00108813,156,31.2,0.235434,0,0
1764,0.0143795,0.653847,0.00372786,0,0.00193376,0,0.00496846,49.5133,0.687866,0.23193,0.600488,0.0010171,0,1228,245.6,0.964773,0,0
1765,0.138299,0.0131664,0.0448814,0,0.101623,0.024138,0.0255077,18.3944,1.02252,0.687316,0.0137162,0.0506531,0.000224743,73,14.6,1.32653,0,0
1766,0.120028,0.0139369,0.00406434,0.0807388,0.0321587,0,0.000149261,12.1761,0.503786,0.0179354,0.00205689,0.0277948,0.0571852,365,73,0.276458,0,0
1767,0.0531719,7.54161,0.00347687,0.281225,0,0.0359752,0,44.4372,3.78562,0.522547,0.152862,0.0818886,0.000695524,754,150.8,0.587412,0,0
1768,0.733477,2.19909,0.298665,0,0.00164898,0,0.00949151,25.7452,1.01442,1.01652,0.854444,0.383792,0.000269156,121,24.2,2.81191,0,0
1769,0.803657,1.39752,0.00202279,0.0308718,0.00308953,0.00669565,0.00128021,28.7286,2.12163,0.908224,0.0130474,0,0.00204782,889,177.8,0.244533,0,0
1770,0.200313,1.89935,0.00121928,0.00111904,0.0120858,0.111734,0.00222092,24.2863,1.47759,0.360927,0.399351,0.0162774,0.063988,1222,244.4,0.652713,0,0
1771,0.0194346,0.0177044,0,0,0,0.0342491,0,11.823,1.01438,0.478659,0.00444746,0,0.00307065,269,53.8,-7.44092,0,0
1772,0.249851,1.93357,0.0349365,0,0.0208664,0.137292,0.0075469,46.2752,1.50195,0.336942,0.746173,0.00121303,0.000144732,246,49.2,-8.71335,0,0
1773,0.259368,0.0925018,0.0090403,0.180669,0.0387014,0.0150363,0.00777891,18.0204,1.19639,0.879382,0.00139808,0.0134382,0.0675287,293,58.6,-0.663702,0,0
1774,0.0242548,0.0163484,0.124533,0,0,0.0195779,0.00158009,16.2583,1.06169,0.237955,0.581084,0,0.0858339,182,36.4,0.887165,0,0
1775,0.198939,0.0171192,0.00202153,0.489199,0.0132491,0.198534,0.00109043,14.7992,1.24877,0.0380475,0.0133184,0,0.000271812,59,11.8,0.405129,0,0
1776,0.011475,0.179968,0.0180821,0.00106192,0.145809,0,0.000135337,36.9521,2.33663,1.40409,0.0239294,0,0,37,7.4,-0.477275,0,0
1777,0.057501,1.14802,0.00420785,0.00964996,0.156037,0,0.00297272,49.063,4.75808,0.0501288,0.0732744,0.00859396,0.0215398,228,45.6,0.762201,0,0
1778,0.0234,1.60929,0.0621929,0,0.0134368,0.230301,0,20.0498,0.706739,0.8445,0.274389,0.598123,0,54,10.8,4.36659,0,0
1779,0.0216719,0.103819,0.017269,0.546241,0.0172764,0.0073203,0.00131685,28.1719,2.57352,1.22402,0.673625,0.0014518,0.0842318,345,69,6.11014,0,0
1780,0.171414,0.0353083,0,0.401601,0.00282372,0.0246781,0.0266301,18.9055,0.717997,0.646803,0.140278,0,0,251,50.2,-0.267434,0,0
1781,0.0316456,0.855208,0,0.00378691,0.00125524,0.00626384,0.0175011,17.978,0.900937,0.190259,0.201558,0.00287844,0.00240139,1026,205.2,0.479923,0,0
1782,0.243609,0.060122,0.00670381,0.00191826,0.00195947,0.0310735,0.00015876,28.7317,1.5457,0.785945,0.119683,0.00288067,0.0174631,529,105.8,0.875182,0,0
1783,0.0412018,0.249215,0.258617,0,0,0,0,42.7674,4.13457,1.89784,0.0369431,0,0.00197557,99,19.8,-1.33782,0,0
1784,0.0157806,0.755584,0.00611349,0.00448155,0.00110649,0.0982282,0.000799654,38.1643,0.610768,0.126813,0.0307882,0.00172167,0.053619,914,182.8,0.817997,0,0
1785,0.398913,0.446358,0,0.00246545,0.00587469,0.00155468,0.000417849,12.2939,1.02956,0.413078,0.00197602,0,0.000574836,450,90,0.188635,0,0
1786,0.209112,0.450452,0.0851374,0.00412406,0.065904,0.0028803,0.000735207,11.5744,0.504961,0.156341,0.00231164,0.0659541,0.00524837,155,31,0.087217,2,1
1787,0.227116,0.0582318,0.170564,0.00658099,0.0191658,0.00980985,0.00961365,33.7283,0.69465,0.814716,0.00248185,0.00737739,0.0202893,152,30.4,-0.231847,0,0
1788,0.456125,1.03242,0.064818,0,0.0234297,0.00413603,0.000605574,32.6083,3.23836,1.40531,0.103674,0,0.000266077,168,33.6,-0.371706,0,0
1789,0.23035,0.402764,0.00101466,0.868649,0.0441844,0.00267027,0.0238124,41.1679,0.826667,0.508876,0.00758571,0.00224002,0.0713081,532,106.4,0.262523,0,0
1790,0.0164019,0.420196,0.00532289,0,0.0536486,0.55001,0.000139602,39.4855,3.7816,1.61367,0.00796113,0.233458,0.000334078,30,6,0.739446,0,0
1791,0.0159597,0.691284,0.0283628,0.00691981,0.0391271,0.00439202,0.0466826,32.1357,2.11852,1.14484,0.221961,0.00128438,0,223,44.6,0.368506,0,0
1792,0.168599,0.812028,0,0,0.0265984,0.00775903,0.00641677,35.1579,0.908433,1.43156,0.561945,0,0,350,70,1.53225,0,0
1793,0.103044,0.0744637,0.0044988,0.820885,0.00452043,0.156785,0.0395155,26.7167,0.350173,0.769757,0.0261024,0.00428751,0.00902007,728,145.6,1.07665,0,0
1794,0.0122604,5.22887,0.00578671,0.0114015,0,0,0.00300244,26.4256,2.43707,0.391702,0.531945,0.339849,0.00240974,1098,219.6,0.509899,0,0
1795,0.640375,0.397959,0.10777,0.133049,0,0,0.00186827,43.7829,3.12541,2.06347,0.287606,0.00817937,0.00357693,118,23.6,-2.69036,0,0
1796,0.48325,0.0639089,0.0018811,0.0705715,0.145032,0.0214595,0.000439114,48.3343,2.72907,0.922256,0.182994,0,0,160,32,0.611338,0,0
1797,0.395534,0.0581409,0,0.0260136,0.00205848,0,0.00628738,13.0878,0.594885,0.52795,0.0733054,0,0.0141328,418,83.6,0.291734,0,0
1798,0.122213,5.07955,0.00398936,0.39466,0.145801,0.00370258,0,49.1875,1.59682,1.78207,0.78787,0.0760863,0,256,51.2,0.653963,0,0
1799,0.0439222,2.22075,0.00120543,0,0,0.0785086,0.00487037,28.1262,1.62583,1.20368,0.00114458,0.00190171,0,741,148.2,0.764311,0,0
1800,0.0489769,3.92896,0.011926,0.00103619,0.0439161,0.134286,0.000454485,23.6928,1.24349,0.479033,0.0341009,0.474589,0.000197242,689,137.8,0.252442,0,0
1801,0.0312153,0.191679,0.260301,0.00292546,0,0.00201911,0.00020082,29.9903,2.90987,0.715862,0.00929433,0.0279239,0,111,22.2,-0.151135,0,0
1802,0.0498691,0.0798412,0.119158,0.233559,0.135794,0.00339022,0.00458835,37.4186,3.25758,0.698758,0.00267831,0.00126516,0,94,18.8,0.0867641,0,0
1803,0.0637624,0.287443,0.0984882,0.00544389,0,0.0167854,0.000257512,42.4772,1.54464,0.423017,0.00947191,0,0.000240968,80,16,0.0767079,0,0
1804,0.264221,1.14168,0.0134196,0,0,0.00564402,0,48.2112,2.88342,0.439787,0.0960714,0.00150916,0,430,86,0.189414,0,0
1805,0.641067,1.64772,0.0070008,0,0.00160782,0.140229,0.00171066,39.6986,2.23183,0.368406,0.556894,0.028631,0.00190396,1288,257.6,4.38743,0,0
1806,0.847096,0.562328,0.0309071,0.00244435,0.0322821,0.0200998,0.0780619,36.5127,2.4254,0.756454,0.00353717,0.0081602,0.0345226,242,48.4,0.144102,0,0
1807,0.0101661,0.0133625,0.114083,0,0.0296262,0.00532785,0.0288577,33.4388,1.65716,1.33116,0.47552,0.0162613,0,111,22.2,-1.47656,0,0
1808,0.654117,0.0443809,0.0529738,0.00444501,0.0357572,0,0.00277815,20.4186,0.768768,0.894584,0.015802,0.0929534,0,239,47.8,0.174982,0,0
1809,0.175934,0.0292448,0,0,0.0845075,0.0011493,0,27.1589,2.70581,0.0476148,0.00173865,0.002371,0.00334244,202,40.4,0.0931796,0,0
1810,0.230403,0.0233817,0.0177504,0,0,0.0158166,0.000281303,13.1219,0.761817,0.422289,0.0946055,0.00723987,0.027177,259,51.8,-0.394262,0,0
1811,0.15154,0.334102,0.0105411,0.0158646,0,0.00614022,0.00173633,22.8286,2.18944,0.572232,0.00438388,0.00454406,0,240,48,0.0971582,0,0
1812,0.166141,1.0904,0.0124068,0.0417144,0.00156485,0.00179327,0.000562359,31.261,0.380925,0.34158,0.372007,0,0.0503496,866,173.2,0.639476,0,0
1813,0.0332061,0.490915,0,0,0,0.0819309,0.00316178,33.758,2.77132,1.24702,0.839507,0,0.0153864,128,25.6,-0.203956,0,0
1814,0.146452,0.0517407,0.00320194,0.147779,0,0.0222492,0.0292625,32.6215,0.395143,0.825243,0.00683998,0.0264439,0.0216673,213,42.6,1.48888,0,0
1815,0.0176841,0.152454,0.0462817,0.0115378,0.00490228,0.00172682,0.00437445,30.0458,1.34519,0.475708,0.0129406,0,0.000268613,295,59,-0.0531031,0,0
1816,0.244692,0.0203821,0.0361813,0.0162961,0.00212159,0.0240352,0.0262921,37.2733,1.40972,0.829031,0.00376994,0.0234443,0.00910004,189,37.8,-0.527014,0,0
1817,0.0334158,0.196992,0.0257986,0.0308475,0.109237,0,0.0534791,29.9498,2.39487,1.33698,0.0124991,0.0013231,0,128,25.6,-0.230131,0,0
1818,0.0140981,0.0153423,0,0.00320361,0.0025882,0,0.00018256,37.6666,1.30976,0.914503,0.0833451,0.131924,0,384,76.8,0.143835,0,0
1819,0.0255081,0.122661,0.00756799,0.0575416,0.0934993,0,0.000996418,33.3389,2.64652,1.396,0.15388,0.00102435,0,186,37.2,0.0210698,0,0
1820,0.0110646,0.0194456,0,0,0,0.00473881,0.000800492,25.8969,1.00743,0.113574,0.0261749,0,0.0670807,234,46.8,0.108622,0,0
1821,0.0233623,0.131373,0.023787,0.0861404,0.0461117,0,0.0327541,10.8111,0.923273,0.212044,0.0625068,0.00408838,0.06298,250,50,0.189661,0,0
1822,0.154072,0.0252785,0.037283,0.00272162,0,0.0321257,0,29.7426,2.06995,0.722977,0.0410867,0,0.00129848,160,32,0.0587772,0,0
1823,0.0294637,0.119901,0.0045991,0,0.0182189,0.0643537,0,34.5493,1.81217,0.205304,0.0267834,0.00337893,0,540,108,0.302737,0,0
1824,0.276588,0.0434527,0.015344,0.252404,0,0.211945,0,49.039,4.41231,2.2575,0.437605,0.001895,0.00101406,173,34.6,-0.907321,0,0
1825,0.229775,0.450262,0.00127681,0,0.103138,0,0.000355319,17.43,1.50074,0.812966,0.0184973,0.00545404,0.0109757,189,37.8,0.180729,0,0
1826,0.132071,0.0191996,0.0450959,0.00705263,0,0.00150654,0.00355134,39.5462,1.52266,1.72874,0.00998006,0.00319292,0,123,24.6,-1.64283,0,0
1827,0.447238,0.795779,0.00490365,0.0167965,0.216033,0,0,38.8518,1.91458,1.70164,0.00440001,0,0.0418894,149,29.8,-0.51834,0,0
1828,0.221217,0.203291,0.00156604,0.00603916,0.270978,0.0298009,0.064177,33.0461,2.74958,1.02831,0.00470864,0.00104756,0.0104178,94,18.8,-0.18061,0,0
1829,0.119538,0.0102164,0.0200054,0,0.575667,0.00285105,0.000779968,45.9355,3.11281,0.534234,0.442659,0.00352354,0.0837987,102,20.4,0.0722303,0,0
1830,0.0467449,0.046893,0.131121,0.0398117,0,0,0,39.6534,0.611118,1.33852,0.0691636,0.00226536,0.000338058,133,26.6,-1.40216,0,0
1831,0.157341,4.86296,0.00271182,0.00817815,0.121745,0,0.0172713,31.0414,2.88559,1.26871,0.00107477,0.147134,0.00102925,145,29,6.51497,5,1
1832,0.063085,0.0149043,0,0.0423476,0.0010205,0.131667,0.00019599,21.0071,0.375952,0.293969,0.283279,0,0.000278662,516,103.2,0.372219,0,0
1833,0.370938,0.181724,0,0,0.00621142,0,0.000507889,12.7879,0.998104,0.601177,0.00180373,0.0346831,0.0189037,712,142.4,0.327029,0,0
1834,0.0278412,2.67323,0,0.0486244,0.00772782,0.00100128,0.0011428,24.737,2.06685,0.0210854,0.0287416,0.222738,0.022885,1156,231.2,0.493413,0,0
1835,0.20387,0.033411,0.00551041,0.0277554,0,0.198092,0.0339781,25.3113,2.3607,1.07529,0.00437711,0.00265221,0,420,84,0.216495,0,0
1836,0.231453,0.0474749,0.578303,0.0835713,0,0.0310763,0.00396279,31.2018,1.17295,0.781923,0.00550886,0.478266,0.0121459,215,43,0.100772,1,1
1837,0.599144,0.277212,0.00355309,0.00130859,0.00457123,0.018511,0.000654851,45.8731,1.8519,1.47784,0.485419,0,0.0483201,555,111,7.88655,0,0
1838,0.389513,7.13156,0.0081886,0,0.00253434,0.00100398,0.00284158,35.7931,0.434919,0.0384113,0.0039223,0.0243653,0.00442674,402,80.4,3.09687,2,1
1839,0.0384614,0.0358204,0.00414934,0,0,0.0375487,0.00454523,24.0895,1.0066,0.843159,0.00205619,0.013918,0.000121073,252,50.4,-0.0780031,0,0
1840,0.0297091,7.2649,0.00265342,0,0.0347754,0.00216178,0.0473539,33.0566,3.07361,1.09722,0.0240617,0,0.0645031,560,112,0.264316,0,0
1841,0.0412772,7.23097,0,0,0,0.00135778,0,16.5764,1.53866,0.746216,0.00120364,0.0423082,0,454,90.8,0.290454,0,0
1842,0.225509,0.0271266,0.001301,0.00211523,0.256502,0.0361166,0.000310108,47.3507,2.37787,2.07435,0.00107061,0.0128334,0,113,22.6,-4.21485,0,0
1843,0.0186717,0.116035,0.239409,0.240849,0.0111225,0,0.000194491,38.1941,1.86567,0.594445,0.0229306,0.186719,0.00589416,177,35.4,0.688049,0,0
1844,0.276684,0.699188,0.00104511,0,0.0166647,0.0604765,0.00138847,13.312,1.00149,0.360032,0.0465601,0.0103723,0.0162042,658,131.6,1.37642,0,0
1845,0.382142,0.161124,0.0122024,0.00177843,0,0,0,18.4399,1.03684,0.386123,0.00568769,0.00764695,0,357,71.4,0.209851,0,0
1846,0.113037,2.68861,0.0776414,0.157458,0,0.0200181,0,47.3696,3.96092,1.75378,0.00352455,0.022273,0.000105386,171,34.2,-0.727318,0,0
1847,0.0573007,0.349683,0.182383,0.0109285,0.0044804,0.00607105,0,29.3262,2.3739,0.954064,0.238593,0.00157256,0,118,23.6,-0.490229,0,0
1848,0.021854,1.99846,0.00276733,0,0,0.00219352,0,15.9238,0.960469,0.274275,0.00354353,0.108937,0.00142491,728,145.6,2.09024,0,0
1849,0.0292524,0.0466939,0.00363383,0.789462,0.00289299,0.1218,0.00605883,30.0051,2.35595,0.703188,0.0787219,0.0060127,0.00860091,892,178.4,1.02039,0,0
1850,0.11521,1.41991,0,0,0.0144547,0.0631666,0.00484089,19.1792,1.16844,0.812891,0.0203314,0.00606885,0.0128403,596,119.2,0.972324,0,0
